street_address,sample_id,parameter,ppbv_result,ppbv_rl,ug_m3_result,ug_m3_rl,date_time,by,lab
SV 79-97 4th Avenue and 82 St. Marks Place,SS3,"1,4-Dichlorobenzene",ND,0.166,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS3,"1,4-Dioxane",ND,0.278,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS3,2-Hexanone(MBK),ND,0.244,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS3,4-Ethyltoluene,3.13,0.204,15.4,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS3,4-Isopropyltoluene,ND,0.182,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS3,4-Methyl-2-pentanone(MIBK),1.05,0.244,4.30,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS3,Acetone,15.2,0.421,36.1,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS3,Acrylonitrile,ND,0.461,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS3,Benzene,0.681,0.313,2.17,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS3,Benzyl chloride,ND,0.193,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS3,Bromodichloromethane,ND,0.149,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS3,Bromoform,ND,0.097,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS3,Bromomethane,ND,0.258,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
