street_address,sample_id,parameter,ppbv_result,ppbv_rl,lod_mdl,ug_m3_result,ug_m3_rl,lod_mdl_2,date_time,by,dilution
SV 842-846 Flushing Ave,18SV3,"1,1,1,2-Tetrachloroethane",ND,0.14599999999999999,0.14599999999999999,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV3,"1,1,1-Trichloroethane",0.25,0.183,0.183,1.36,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV3,"1,1,2,2-Tetrachloroethane",ND,0.14599999999999999,0.14599999999999999,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV3,"1,1,2-Trichloroethane",ND,0.183,0.183,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV3,"1,1-Dichloroethane",ND,0.247,0.247,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV3,"1,1-Dichloroethene",ND,5.0999999999999997E-2,5.0999999999999997E-2,ND,0.2,0.2,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV3,"1,2,4-Trichlorobenzene",ND,0.13500000000000001,0.13500000000000001,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV3,"1,2,4-Trimethylbenzene",4.54,0.20399999999999999,0.20399999999999999,22.3,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV3,"1,2-Dibromoethane(EDB)",ND,0.13,0.13,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV3,"1,2-Dichlorobenzene",ND,0.16600000000000001,0.16600000000000001,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV3,"1,2-Dichloroethane",ND,0.247,0.247,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV3,"1,2-dichloropropane",ND,0.217,0.217,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV3,"1,2-Dichlorotetrafluoroethane",ND,0.14299999999999999,0.14299999999999999,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV3,"1,3,5-Trimethylbenzene",1.39,0.20399999999999999,0.20399999999999999,6.83,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV3,"1,3-Butadiene",ND,0.45200000000000001,0.45200000000000001,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV3,"1,3-Dichlorobenzene",0.26500000000000001,0.16600000000000001,0.16600000000000001,1.59,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV3,"1,4-Dichlorobenzene",ND,0.16600000000000001,0.16600000000000001,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV3,"1,4-Dioxane",ND,0.27800000000000002,0.27800000000000002,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV3,2-Hexanone(MBK),2.95,0.24399999999999999,0.24399999999999999,12.1,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV3,4-Ethyltoluene,0.58299999999999996,0.20399999999999999,0.20399999999999999,2.86,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV3,4-Isopropyltoluene,0.79,0.182,0.182,4.33,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV3,4-Methyl-2-pentanone(MIBK),ND,0.24399999999999999,0.24399999999999999,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV3,Acetone,56.3,2.11,2.11,134,5.01,5.01,2018-11-08T05:00:00Z,KCA,5
SV 842-846 Flushing Ave,18SV3,Acrylonitrile,ND,0.46100000000000002,0.46100000000000002,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV3,Benzene,0.57999999999999996,0.313,0.313,1.85,1,1,2018-11-07T05:00:00Z,KCA,1
