street_address,sample_id,parameter,ppbv_result,ppbv_rl,lod_mdl,ug_m3_result,ug_m3_rl,lod_mdl_2,date_time,by,dilution
1048 MANHATTAN AVE.,SV1,n-Butylbenzene,0.221,0.182,0.182,1.21,1.00,1.00,2017-06-01T04:00:00Z,KCA,1
1048 MANHATTAN AVE.,SV1,o-Xylene,3.95,0.230,0.230,17.1,1.00,1.00,2017-06-01T04:00:00Z,KCA,1
1048 MANHATTAN AVE.,SV1,Propylene,ND,0.581,0.581,ND,1.00,1.00,2017-06-01T04:00:00Z,KCA,1
1048 MANHATTAN AVE.,SV1,sec-Butylbenzene,ND,0.182,0.182,ND,1.00,1.00,2017-06-01T04:00:00Z,KCA,1
1048 MANHATTAN AVE.,SV1,Styrene,0.305,0.235,0.235,1.30,1.00,1.00,2017-06-01T04:00:00Z,KCA,1
1048 MANHATTAN AVE.,SV1,Tetrachloroethene,0.251,0.037,0.037,1.70,0.25,0.25,2017-06-01T04:00:00Z,KCA,1
1048 MANHATTAN AVE.,SV1,Tetrahydrofuran,1.99,0.339,0.339,5.87,1.00,1.00,2017-06-01T04:00:00Z,KCA,1
1048 MANHATTAN AVE.,SV1,Toluene,7.57,0.266,0.266,28.5,1.00,1.00,2017-06-01T04:00:00Z,KCA,1
1048 MANHATTAN AVE.,SV1,"Trans-1,2-Dichloroethene",ND,0.252,0.252,ND,1.00,1.00,2017-06-01T04:00:00Z,KCA,1
1048 MANHATTAN AVE.,SV1,"trans-1,3-Dichloropropene",ND,0.221,0.221,ND,1.00,1.00,2017-06-01T04:00:00Z,KCA,1
1048 MANHATTAN AVE.,SV1,Trichloroethene,ND,0.047,0.047,ND,0.25,0.25,2017-06-01T04:00:00Z,KCA,1
1048 MANHATTAN AVE.,SV1,Trichlorofluoromethane,0.381,0.178,0.178,2.14,1.00,1.00,2017-06-01T04:00:00Z,KCA,1
1048 MANHATTAN AVE.,SV1,Trichlorotrifluoroethane,ND,0.131,0.131,ND,1.00,1.00,2017-06-01T04:00:00Z,KCA,1
1048 MANHATTAN AVE.,SV1,Vinyl Chloride,ND,0.098,0.098,ND,0.25,0.25,2017-06-01T04:00:00Z,KCA,1
1048 MANHATTAN AVE.,SV1,% Bromofluorobenzene,101,%,%,101,%,%,2017-06-01T04:00:00Z,KCA,1
