street_address,sample_id,parameter,ppbv_result,ppbv_rl,ug_m3_result,ug_m3_rl,date_time,by,lab
SV 687 Flushing Ave,SG-4,Methyl tert-butyl ether(MTBE),ND,0.278,ND,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,Methylene Chloride,8.00,0.288,27.8,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,n-Butylbenzene,ND,0.182,ND,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,o-Xylene,1.36,0.230,5.90,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,Propylene,12.6,0.581,21.7,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,sec-Butylbenzene,ND,0.182,ND,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,Styrene,0.670,0.235,2.85,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,Tetrachloroethene,0.780,0.037,5.29,0.25,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,Tetrahydrofuran,ND,0.339,ND,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,Toluene,4.78,0.266,18.0,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,"Trans-1,2-Dichloroethene",ND,0.252,ND,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,"trans-1,3-Dichloropropene",ND,0.220,ND,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,Trichloroethene,ND,0.047,ND,0.25,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,Trichlorofluoromethane,64.8,0.178,364,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,Trichlorotrifluoroethane,ND,0.130,ND,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,Vinyl Chloride,ND,0.098,ND,0.25,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,% Bromofluorobenzene,104,%,104,%,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-3,"1,1,1,2-Tetrachloroethane",ND,0.146,ND,1.00,2014-04-30T04:00:00Z,KCA,phoenix
