street_address,sample_id,parameter,ppbv_result,ppbv_rl,ug_m3_result,ug_m3_rl,date_time,by,lab
SV 59-63 North 6th Street,SV-4,Bromomethane,ND,0.258,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-4,Carbon Disulfide,0.660,0.321,2.05,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-4,Carbon Tetrachloride,0.090,0.040,0.566,0.25,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-4,Chlorobenzene,ND,0.217,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-4,Chloroethane,ND,0.379,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-4,Chloroform,ND,0.205,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-4,Chloromethane,ND,0.484,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-4,"Cis-1,2-Dichloroethene",ND,0.252,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-4,"cis-1,3-Dichloropropene",ND,0.220,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-4,Cyclohexane,1.12,0.291,3.85,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-4,Dibromochloromethane,ND,0.117,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-4,Dichlorodifluoromethane,0.360,0.202,1.78,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-4,Ethanol,16.8,0.531,31.6,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-4,Ethyl acetate,ND,0.278,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-4,Ethylbenzene,1.64,0.230,7.12,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-4,Heptane,3.73,0.244,15.3,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-4,Hexachlorobutadiene,ND,0.094,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-4,Hexane,3.92,0.284,13.8,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-4,Isopropylalcohol,5.78,0.407,14.2,1.00,2014-08-14T04:00:00Z,KCA,phoenix
SV 59-63 North 6th Street,SV-4,Isopropylbenzene,ND,0.204,ND,1.00,2014-08-14T04:00:00Z,KCA,phoenix
