street_address,sample_id,parameter,ppbv_result,ppbv_rl,ug_m3_result,ug_m3_rl,date_time,by,dilution
160154,SV-3,Toluene,20.5,0.26600000000000001,77.2,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,"Trans-1,2-Dichloroethene",ND,0.252,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,"trans-1,3-Dichloropropene",ND,0.221,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,Trichloroethene,ND,4.7E-2,ND,0.25,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,Trichlorofluoromethane,0.20899999999999999,0.17799999999999999,1.17,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,Trichlorotrifluoroethane,ND,0.13100000000000001,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,Vinyl Chloride,ND,9.8000000000000004E-2,ND,0.25,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,% Bromofluorobenzene,107,%,107,%,2016-06-22T04:00:00Z,KCA,1
160154,SV-4,"1,1,1,2-Tetrachloroethane",ND,0.14599999999999999,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-4,"1,1,1-Trichloroethane",ND,0.183,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-4,"1,1,2,2-Tetrachloroethane",ND,0.14599999999999999,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-4,"1,1,2-Trichloroethane",ND,0.183,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-4,"1,1-Dichloroethane",ND,0.247,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-4,"1,1-Dichloroethene",ND,0.252,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-4,"1,2,4-Trichlorobenzene",ND,0.13500000000000001,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-4,"1,2,4-Trimethylbenzene",19.600000000000001,0.20399999999999999,96.3,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-4,"1,2-Dibromoethane(EDB)",ND,0.13,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-4,"1,2-Dichlorobenzene",ND,0.16600000000000001,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-4,"1,2-Dichloroethane",ND,0.247,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-4,"1,2-dichloropropane",ND,0.217,ND,1,2016-06-22T04:00:00Z,KCA,1
